simulation,run,throttle,outflow_rate,target_reserve_ratio,valuation_ratio,productivity,growth,p_variance,p_pull,reserve,circulation,size,saturation,production,utility,price,target_price,netflow,adjustment,subset,substep,timestep,total_supply,market_cap,ratio
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2531.3872257767503,22775.65612301808,100000,0.005647743340527635,9041.319435671765,0.8291645297822753,13.04269900959219,19.699341014906686,-106.02872984148726,-2.2763029908894783,0,1,19,25307.043348794832,330072.149221033,0.10002698422284481
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2484.101658137902,22873.55577735452,100000,0.00616777442079528,10105.113207262293,0.9177696578214664,14.082649558951431,19.514597866488952,-97.89965433643778,50.61408669758966,0,1,20,25357.65743549242,357103.0032999788,0.09796258445628235
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2442.2178420308646,22966.15490833254,100000,0.006694286378523882,11113.776581018346,1.0002158978832623,22.183849527155658,19.386604783192354,-92.5991309780226,50.71531487098484,0,1,21,25408.372750363407,563655.517823944,0.09611862459770999
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2405.4541686789157,23053.735327185215,100000,0.008202052260857816,13699.221137634473,1.2048649938464728,20.586123067593622,19.269048226850035,-87.58041885267585,50.81674550072681,0,1,22,25459.18949586413,524106.00816304586,0.09448274734235683
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2378.665783149947,23131.442091705914,100000,0.009232259626770116,15263.46055067288,1.3242236939400807,16.59808604660608,19.161167141433133,-77.70676452069716,50.91837899172826,0,1,23,25510.10787485586,423418.96556506096,0.09324405035129187
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2358.9348458230406,23202.19324478253,100000,0.00941804047457166,15531.265988856083,1.3443344410641356,19.059394131717532,19.07071028081347,-70.75115307661767,51.020215749711724,0,1,24,25561.128090605573,487179.614730168,0.09228602264584773
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2341.495203465075,23270.75514332171,100000,0.009933284000769647,16253.640063783016,1.3981188077091944,21.672438444163845,18.992490978836905,-68.56189853917652,51.12225618121115,0,1,25,25612.250346786783,555079.9190572506,0.09142090881361506
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2327.9460561030114,23335.528791377346,100000,0.01076093792529381,17356.934467847328,1.4789866952943174,21.711351102262203,18.91850336180025,-64.7736480556375,51.22450069357357,0,1,26,25663.474847480356,557188.7129177209,0.09071047743682963
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2319.7561957014677,23395.045601473852,100000,0.011421252053831994,18192.238343991805,1.5392075316353961,32.2307324613652,18.851250212042956,-59.5168100965042,51.326949694960724,0,1,27,25714.80179717532,828806.8970217908,0.09021093042048198
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2315.7841677501897,23450.44723301948,100000,0.013973325672579424,21116.208857596597,1.743466795796437,24.106097017674884,18.792968268605403,-55.401631545628945,51.42960359435064,0,1,28,25766.23140076967,621123.2739268147,0.08987671234222534
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2325.881433052018,23491.882430519192,100000,0.014433123326006865,21599.89681438227,1.7763088111294791,13.039359271358045,18.74168501767378,-41.43519749971075,51.53246280153934,0,1,29,25817.76386357121,336647.09860018996,0.09008841529973981
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2338.233698519611,23531.16569277874,100000,0.012582862326726082,19577.79243410339,1.637243173300115,14.47112934052839,18.71298107155776,-39.2832622595493,51.635527727142424,0,1,30,25869.399391298353,374359.42455326486,0.09038608369493568
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2340.30216894368,23580.836021137267,100000,0.011542541936152029,18341.709395257647,1.549893903762781,14.413650596233229,18.68785489834111,-49.67032835852787,51.7387987825967,0,1,31,25921.138190080947,373618.22892850416,0.0902854709458409
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2336.894274580539,23636.08619188057,100000,0.010774641588433683,17374.655744447056,1.4802732015909699,16.400495965363447,18.646428585189504,-55.25017074330318,51.8422763801619,0,1,32,25972.98046646111,425969.76134865906,0.08997405121057125
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2329.779464372731,23695.1469630213,100000,0.010531439564110325,17057.598569943275,1.4571970361882285,17.165000771238244,18.596475838523222,-59.06077114073006,51.94596093292222,0,1,33,26024.92642739403,446717.8821976371,0.08952107783560871
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2321.97171683219,23755.004563416627,100000,0.010463865787589503,16968.52696502473,1.4506916864994428,17.4022780980151,18.54089474548172,-59.85760039532939,52.04985285478806,0,1,34,26076.97628024882,453798.79318423325,0.08904298151281037
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2314.4637654438948,23814.66646736542,100000,0.010441342147223556,16938.741451606846,1.44851408877328,19.30797809194937,18.48446932909443,-59.661903948792705,52.153952560497636,0,1,35,26129.130232809315,504500.6740967742,0.08857791073878588
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2307.4859456052436,23873.902547669688,100000,0.010730874248497554,17317.997253837668,1.4761586166841223,18.563330549718074,18.42875251995776,-59.23608030426973,52.258260465618626,0,1,36,26181.38849327493,486013.7688512478,0.08813459019554883
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2302.7034033005534,23931.04786696093,100000,0.010823353250231834,17437.511761999187,1.4848332104769333,9.932635485529014,18.37408972607107,-57.14531929124013,52.36277698654986,0,1,37,26233.751270261484,260570.28878554105,0.0877763679154377
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2298.941256502338,23987.27751629967,100000,0.009503819479026203,15653.568980901691,1.3534877582106113,12.078636113006423,18.32301583759302,-56.229649338738604,52.46750254052297,0,1,38,26286.218772802007,317501.6713435537,0.08745804318120572
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2288.434836562294,24050.35637378532,100000,0.008872033460698385,14732.322857762403,1.2840603668441863,14.162010711311735,18.273687347925822,-63.07885748564775,52.57243754560402,0,1,39,26338.791210347612,373010.2432439463,0.08688458093184041
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2275.2415431721015,24116.227249596206,100000,0.008688337066418424,14455.141655799413,1.2629525809570281,19.999076714721813,18.21431314653154,-65.87087581088794,52.677582420695224,0,1,40,26391.468792768308,527805.00900076,0.08621125110685597
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2261.9630058480557,24182.28872450579,100000,0.009376210034680895,15471.31833389463,1.339840798314787,17.00120683334748,18.151178063880238,-66.06147490958259,52.782937585536615,0,1,41,26444.251730353844,449584.19322085276,0.08553703953935961
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2253.4095655814817,24243.73066823307,100000,0.009463272753454295,15595.862403477498,1.3491713353062302,18.66204822757505,18.088246582378932,-61.44194372728185,52.88850346070769,0,1,42,26497.140233814553,494490.9089362664,0.08504350075883939
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2246.050615383596,24304.083898898585,100000,0.009771864738208487,16030.440216252866,1.3815719552882826,20.173692033673667,18.032672455503054,-60.35323066551516,52.9942804676291,0,1,43,26550.13451428218,535614.2371437388,0.08459658139115538
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2241.0381292423617,24362.196654068382,100000,0.010242166105973512,16673.219443704656,1.429052830049792,15.274239742549689,17.979110665987825,-58.112755169798824,53.10026902856436,0,1,44,26603.234783310745,406344.18600762525,0.0842393095236769
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2239.159726458008,24417.281526419356,100000,0.00984316880810596,16129.375581079717,1.3889143466390586,15.289507230460204,17.929226327526578,-55.08487235097467,53.206469566621486,0,1,45,26656.441252877365,407563.8512742061,0.08400070006405329
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2235.414754014595,24474.339381368525,100000,0.009542707054517862,15708.739439804624,1.3576104549973782,19.377923603078575,17.88411850738116,-57.05785494916772,53.31288250575473,0,1,46,26709.75413538312,517579.5750924661,0.08369282407782563
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2230.4220787150985,24532.75156493879,100000,0.009920970921556303,16236.711276686714,1.3968660243696407,16.331275019049933,17.836429665300674,-58.41218357026265,53.419508270766244,0,1,47,26763.17364365389,437076.74915710033,0.08333922233636064
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2228.049277288199,24588.650713652998,100000,0.009748368256789612,15997.719032015577,1.3791408284157878,17.81182829232654,17.7870973252508,-55.89914871420772,53.52634728730778,0,1,48,26816.699990941197,477654.45560547925,0.0830843943528042
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2225.086054283096,24645.247336639983,100000,0.009835732501268459,16119.082946859427,1.388151071967744,12.015512564972806,17.74172850852842,-56.596622986985295,53.6333999818824,0,1,49,26870.33339092308,322860.8284836446,0.08280827862875495
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2223.010830095959,24701.063227608967,100000,0.009049340791657338,14995.759481726065,1.3040271701591777,15.896160622276183,17.695656695685436,-55.81589096898331,53.74066678184616,0,1,50,26924.074057704926,427989.40582733677,0.08256591574259896
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2216.8472045255903,24761.075001294746,100000,0.009007821812238755,14934.42584135356,1.2993866486937402,22.23543418001968,17.651006427711902,-60.01177368577854,53.84814811540985,0,1,51,26977.922205820338,599865.8135212095,0.08217264426862785
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2210.9935963761855,24820.884453855793,100000,0.009893380109728267,16198.720021262801,1.394053223503551,19.286913461223733,17.60068206666173,-59.809452561045404,53.955844411640676,0,1,52,27031.87805023198,521361.4926491775,0.08179208238020337
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2210.7178812864468,24875.223925045997,100000,0.01015275156154102,16552.75354718888,1.4201941218391845,23.65386325918169,17.55099349070905,-54.33947119020291,54.063756100463955,0,1,53,27085.941806332445,640687.1637331403,0.08161864546166903
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2212.201032403823,24927.912657541285,100000,0.011055280991155705,17733.90208298935,1.5062697973340688,33.74792834762534,17.50934639071219,-52.68873249528883,54.171883612664885,0,1,54,27140.11368994511,915922.6121546731,0.08151038192678614
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2219.0105209880144,24975.383396336983,100000,0.013633324567786917,20750.91075468501,1.7184889641819863,30.881625785018496,17.470278379539547,-47.470738795698935,54.28022737989022,0,1,55,27194.393917324996,839807.0964052138,0.08159808700771698
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2240.4860313597183,25008.29667379993,100000,0.015329444977407502,22511.010625512128,1.8374683639108236,23.218157386733182,17.438737798866907,-32.91327746294607,54.38878783465,0,1,56,27248.782705159647,632666.5254452898,0.0822233439050279
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2270.863850876967,25032.416419693,100000,0.015140624291621094,22322.402614491984,1.8248826165426681,20.44716182729431,17.427651688603277,-24.119745893070373,54.4975654103193,0,1,57,27303.280270569965,558274.590108316,0.08317183240889618
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2298.8042380054258,25059.08259310568,100000,0.014482486211245657,21651.144325446192,1.7797731739805218,24.751225820771396,17.428871540504367,-26.66617341268092,54.606560541139935,0,1,58,27357.886831111104,677141.2349359388,0.08402711262739962
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2321.6746012729623,25090.928003500365,100000,0.014935048728743931,22115.07911001168,1.8110031350091114,21.567286420694476,17.42658163035396,-31.845410394685388,54.71577366222221,0,1,59,27412.60260477333,591215.4519138219,0.08469369489450417
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2346.118763529509,25121.309046453363,100000,0.01465837452034427,21832.706046315776,1.7920234028140096,20.68669910094672,17.41713880925591,-30.381042953000033,54.82520520954665,0,1,60,27467.427809982873,568210.4141820916,0.08541457830561136
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2367.9083153968027,25154.454350206037,100000,0.01430797921743812,21469.39213639163,1.7674734152192655,22.29972881723665,17.409786707767402,-33.145303752671964,54.934855619965745,0,1,61,27522.36266560284,613741.2238525818,0.08603579366230028
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2386.741166075617,25190.66622485843,100000,0.014423072422371713,21589.446320379946,1.775601992914189,18.950914214832505,17.398664053795176,-36.21187465239157,55.044725331205676,0,1,62,27577.407390934044,522617.0817330789,0.08654697420397278
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2405.4565081256583,25227.105697590254,100000,0.013837032520355508,20970.574377085213,1.7335268915659172,9.321633706389399,17.383375801524448,-36.43947273182653,55.15481478186809,0,1,63,27632.562205715913,257580.62325070324,0.08705151879213284
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2420.0480327262294,25267.779297401114,100000,0.011547141571862344,18347.35453736219,1.550296971916676,11.784766316850341,17.367859374866118,-40.67359981086054,55.26512441143183,0,1,64,27687.827330127344,326294.574906853,0.08740476469574614
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2420.9069782159513,25322.296006571647,100000,0.010403841920116685,16889.043204609086,1.4448782145513472,10.229609458374041,17.346614195136492,-54.516709170533105,55.37565466025469,0,1,65,27743.202984787597,283802.1316587741,0.08726126466159675
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2415.3242462118096,25383.365144545365,100000,0.009331332889490753,15406.778752336228,1.3349977288075325,8.323260174161591,17.306547088863297,-61.06913797371664,55.4864059695752,0,1,66,27798.689390757176,231375.72429997756,0.0868862633148052
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2404.0733481413636,25450.213421397326,100000,0.008278782917524713,13820.726443790247,1.2142539303345192,10.249265863137008,17.257819319707664,-66.8482768519603,55.59737878151435,0,1,67,27854.28676953869,285485.9905290617,0.08630891783488229
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2387.549453670916,25522.445889406852,100000,0.007782418051203148,13018.929326631947,1.151924673521407,9.843796131133816,17.201613153173117,-72.2324680095249,55.708573539077385,0,1,68,27909.995343077768,274740.30417815177,0.08554460236637322
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2369.234345059696,25596.580988704227,100000,0.00735184198535224,12291.098577587803,1.094574613062071,10.037849672544874,17.138593253507953,-74.1350992973756,55.819990686155535,0,1,69,27965.815333763923,280716.6502904726,0.08471894406737543
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2349.600672880056,25672.146291551395,100000,0.007045843207303857,11753.73644878951,1.0517533303394817,8.64776930394356,17.073539298487173,-75.56530284716737,55.93163066752785,0,1,70,28021.74696443145,242325.60324188395,0.08384918598624312
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2329.431752515101,25748.358705845214,100000,0.0066396765847009254,11012.06113603558,0.9919697934930928,9.648031240284324,17.007122528396604,-76.21241429381826,56.0434939288629,0,1,71,28077.790458360316,270895.3995004174,0.082963499423848
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2308.156309979193,25825.78972929784,100000,0.006443013907021407,10640.336593861291,0.9617050093511424,6.418886403769677,16.940406150963792,-77.43102345262858,56.15558091672062,0,1,72,28133.946039277034,180588.6037159051,0.08204168397695932
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2287.049795259882,25903.164136095707,100000,0.00593239204426815,9632.561214940844,0.8786222914245032,7.466121334080753,16.87265474985384,-77.37440679786516,56.26789207855407,0,1,73,28190.21393135559,210471.5576451944,0.08112921032912163
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2264.237535608973,25982.356823609327,100000,0.005658720082513164,9064.542184088703,0.8311172451252555,4.426264275562669,16.805549912568484,-79.19268751362053,56.38042786271118,0,1,74,28246.5943592183,125026.89151851796,0.08015966480114928
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2241.190581658328,26061.896966278407,100000,0.005155371201004282,7961.660156592173,0.7374525498259514,3.48074141392814,16.736667912790764,-79.54014266908143,56.4931887184366,0,1,75,28303.087547936735,98515.72897013724,0.07918537431163436
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2216.540080591993,26143.153642440615,100000,0.004703931489081701,6898.8040834288595,0.6453583969044882,4.130941865823878,16.667933499248175,-81.25667616220832,56.606175095873475,0,1,76,28359.693723032608,117152.24610241805,0.07815811067070191
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2190.653907832277,26225.759202646397,100000,0.004425582910503213,6203.135314529554,0.5840821267807627,5.30163583978071,16.597610822202878,-82.60556020578144,56.71938744606522,0,1,77,28416.413110478676,150653.4741845282,0.07709114796844166
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2164.6180143260162,26308.627922373616,100000,0.004306653081688213,5895.428618981698,0.5567217297163805,5.344167338491769,16.526204041277445,-82.86871972721858,56.83282622095735,0,1,78,28473.245936699634,152165.79095575368,0.07602287491697617
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2139.3931474743154,26390.799281098716,100000,0.004214660210661341,5652.819526431796,0.5350372618326192,4.847264296015951,16.455101782615355,-82.17135872510006,56.94649187339927,0,1,79,28530.19242857303,138293.38311748666,0.07498698625431316
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2115.0969660606766,26472.1558473695,100000,0.004102867335689718,5352.342619044766,0.5080421076538275,4.444635560608173,16.38549647766515,-81.3565662707845,57.06038485714606,0,1,80,28587.252813430176,127059.9204346678,0.07398741599497145
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2091.556251211968,26552.87106784507,100000,0.003985011004097853,5028.532632000114,0.47877776695396956,5.088025091246909,16.317506404872866,-80.71522047556897,57.17450562686035,0,1,81,28644.42731905704,145743.56492376063,0.07301791122982107
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2068.688984356863,26633.02718933829,100000,0.00393698876087596,4894.433394697445,0.4666056373345036,6.43861857738261,16.25089042137229,-80.15612149321929,57.28885463811408,0,1,82,28701.716173695153,184799.40295871653,0.07207544565759438
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2046.8842631464818,26712.23534289606,100000,0.003989960718697851,5042.2821574513455,0.4800240487819278,4.592822605497769,16.185525036334734,-79.20815355777123,57.40343234739031,0,1,83,28759.119606042543,132085.53464084628,0.0711733979059781
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2026.7097027929601,26789.928142461667,100000,0.003899352349433181,4788.435076304301,0.4569621707603022,3.658130996079084,16.121858818860282,-77.69279956560665,57.518239212085085,0,1,84,28816.637845254627,105415.03610451154,0.07033123411816442
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2007.1942350418165,26867.07688590332,100000,0.003765589149355783,4405.0772639711195,0.42192174742935196,3.320509618180877,16.060542183254178,-77.14874344165291,57.63327569050926,0,1,85,28874.271120945137,95877.29497506066,0.0695149749974404
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,1988.0292799021495,26943.990383284876,100000,0.003640846081286927,4037.7931629425093,0.3881083056633636,3.4977833034675814,16.000375875757673,-76.91349738155704,57.74854224189027,0,1,86,28932.019663187024,101197.93531349133,0.06871380923440022
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,1969.2466086814472,27020.637093831952,100000,0.003555420407718734,3780.514413855042,0.364279791366146,4.546013027416023,15.94097619672421,-76.64671054707624,57.86403932637405,0,1,87,28989.883702513398,131788.38897490135,0.06792875159104951
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,1951.0677011114028,27096.795768807024,100000,0.0035516802035288984,3769.1391113918485,0.36322351169800443,4.598348727081516,15.882369486423862,-76.15867497507134,57.9797674050268,0,1,88,29047.863469918426,133572.20601133708,0.06716733928235039
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,1933.9724506110122,27171.98674624725,100000,0.0035493870560383807,3762.1601577682623,0.3625753504021094,4.625704908681911,15.824802914479035,-75.19097744022756,58.09572693983685,0,1,89,29105.95919685826,134635.57832880266,0.06644592736252335
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,1917.91501194573,27246.25610330625,100000,0.003546818726728954,3754.339496832155,0.36184891302274474,6.282146251747009,15.768817225433187,-74.26935705899874,58.21191839371652,0,1,90,29164.17111525198,183213.58825698862,0.06576271289749491
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,1902.8402146354595,27319.65924284702,100000,0.0036415626379483292,4039.9310310724545,0.3883058159530972,4.526934500481454,15.714333292674658,-73.4031395407745,58.32834223050396,0,1,91,29222.49945748248,132288.34098437804,0.0651155873029962
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,1889.3167130791592,27391.627743318288,100000,0.0036076018473673904,3938.241694016968,0.3789020893398148,5.323819571824334,15.66126341910176,-71.96850047126534,58.44499891496496,0,1,92,29280.944456397447,155886.46517846995,0.06452376274585542
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,1876.4479567362835,27463.058388573958,100000,0.003626613897294491,3995.262209526511,0.38417732929765375,5.841597062179317,15.610233174561488,-71.43064525567078,58.56188891279489,0,1,93,29339.50634531024,171389.57407255573,0.06395635750143504
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,1864.5368568272152,27533.648501173648,100000,0.0036699322397744792,4124.307624969217,0.39609460259980633,5.932833620257488,15.560193491027054,-70.59011259968884,58.67901269062048,0,1,94,29398.18535800086,174414.54246650892,0.06342353564077288
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,1853.6917741887594,27603.289954528107,100000,0.0037069683139059287,4233.690598113171,0.4061729536601297,7.2933447081937866,15.511471080159653,-69.64145335445764,58.79637071600173,0,1,95,29456.981728716866,214839.92181049823,0.0629287749593721
0,1,0.002,0.05,0.1,2,0.88,0,0.25,0.75,1843.8193871808855,27672.076304993414,100000,0.0038155212421913504,4549.413629817622,0.4351448250036023,6.266082976493401,15.464167383967682,-68.78635046530766,58.91396345743373,0,1,96,29515.8956921743,184949.0515326883,0.06246869166398859
